,名称,歌单id,歌单介绍,创建者id,创建者昵称,创建日期,播放次数,收藏量,转发量,评论数,歌单长度,tag1,tag2,tag3
0,【律动主义】Hiphop Rap R&B,5125379186,"介绍：
这歌单本是自听的，不一定全是hiphop，也会混入几首其他的，不定期更新
",1452462339,Masaki-p,2020-07-16,319072,4333,68,15,213,说唱,酒吧,R&B/Soul
0,甜系rap|甜到你心里,6600143502,"介绍：
上榜请私信
",381977701,dazzd,2021-02-05,530576,3348,3591,1012,16,华语,说唱,浪漫
0,new wave 的风暴,3019444071,"介绍：
带点二次元 带点摇滚
",1546501412,小羊怡莱文,2019-10-07,63200,1303,42,23,739,说唱,R&B/Soul,朋克
0,〖糖果味情歌rap 2.0〗送给女朋友甜甜的歌,6586260808,"介绍：
要到了圣诞了，提前祝大家圣诞快乐，有女朋友的好兄弟，让我好有面子
",1505238684,_前男友_c,2021-01-29,44014,459,8,13,85,流行,说唱,浪漫
0,姜云升（未发歌 -架歌 写废歌）,6656946202,"介绍：
喜欢姜云升/rap的小盆友们进来来康康哦
姜云升你是我第一个喜欢的rapper
四年啦 你终于火啦！！冲冲冲
给我红到西海岸！！！
《教父》《向前》还有直播时候写废的歌都可以在节目上找到或者去B站找
",1960306301,匀升Y,2021-03-12,1302925,36994,456,102,101,说唱,夜晚,学习
0,伤感说唱rap | 假 如 生 活 欺 骗 了 你,3041430743,"介绍：
属于我的，我怕我让给你你都拿不稳
",346783053,泡沫_sn428,2019-10-23,1112771,4703,1223,16,61,华语,流行,说唱
0,甜味rap|情歌专场,6600201291,"介绍：
上榜请私信
",381977701,dazzd,2021-02-05,140778,3505,3572,333,16,华语,流行,说唱
0,s1mple直播歌单,4897763411,"介绍：
y u bully me u fuking 817ch

封面为s1mple Steam头像
",563463809,Sedhm3t,2020-03-05,143823,2096,30,64,401,欧美,说唱,游戏
0,【新疆大网红】Rangsiz{船长}的最火歌曲,6753134025,"介绍：
新疆大网红Rangsiz最火歌曲
",1497910647,Ruzaliy-,2021-05-11,88698,1135,5,0,33,民谣,流行,说唱
0,嘻哈燃料瓶：制燥Hip hop精气神,6946950769,"介绍：
说到Hiphop,不知道喜欢听说唱的大家对它有怎样的印象呢?简单说说吧，它是诞生于美国贫民区街头的一种文化形式，它诞生于美国纽约布朗克斯，形式包括老派说唱、新派说唱、帮匪说唱、硬核嘻哈、陷阱说唱、爵...
",1295525225,星隕川,2021-08-31,620,9,分享,0,49,欧美,说唱,nan
0,丧到极致 | 热门伤感歌曲,5460338734,"介绍：
这个世界总是逼着你成长
",3264637599,一只特立独行的蛇精病,2021-01-11,214879,2481,241,6,43,华语,流行,说唱
0,爱意100%|情歌说唱,6600175210,"介绍：
上榜请私信
",381977701,dazzd,2021-02-05,139795,3308,3558,327,16,华语,说唱,浪漫
0,华语情歌说唱|爱笑的人运气不会差,6607487337,"介绍：
上榜请私信
",381977701,dazzd,2021-02-09,157,654,860,0,15,华语,流行,说唱
0,rapper说情话 || LIPS THE ANGEL,6809513516,"介绍：
还有星月可以寄望 还有宇宙浪漫不止
____________________________
给我的澈
",1627101156,Gabriel_Skylar,2021-06-15,8356,100,5,6,128,华语,说唱,浪漫
0,Noze wayb,6949904153,"介绍：
Noze老婆的编舞选曲&跳过的曲子
Do yourself！
",360882419,Serenityte,2021-09-01,8356,138,2,10,115,舞曲,运动,说唱
0,欧美‖说唱旋律说唱与R&B,5382315851,"介绍：
来自内心深处的说唱老灵魂加特！
（持更）ps ：禁搬运，这些歌是我一点点攒起来的，你搬运了，就是没有灵魂的。慢慢听，这些你听过的没听过的，总会有你喜欢的，封面人物Tinashe
",607184302,-osher-,2020-12-16,8411,96,3,14,364,欧美,说唱,运动
0,流行|rap鉴赏|关注持续更新,6694256563,"介绍：
这个夏天体验rap极致魅力，每周五持续更新记得收藏关注
制作：籣秋廿五。 收录时间：2121.4.1。 —————————————————感谢各位收听
",328885823,籣秋廿五,2021-04-04,8738,1861,分享,2,39,说唱,华语,流行
0,旋律说唱伴奏｜Melody rap beats,6640305341,"介绍：
甄选全网优质伴奏，欢迎优秀制作人投稿
",1946279647,GGGGGU8,2021-03-01,8171,101,分享,0,35,说唱,R&B/Soul,放松
0,厂牌精选 | Empire Distribution,5263926554,"介绍：
Empire Distribution
创建年份：2010
创建者：Ghazi Shami
音乐风格：以说唱为主
总部：旧金山
",3856379473,云音乐说唱专区,2020-09-30,30301,474,3,5,47,欧美,说唱,nan
0,超炸的HipHop,6711480545,"介绍：
Hiphop背景配乐
",3879723491,二十五区时,2021-04-14,6823,323,54,0,66,兴奋,快乐,说唱
0,说唱/顶到脑壳飞起的rap,6773363697,"介绍：
为了提升你们的hiphop品味
",394972839,ATIMEOVAYE,2021-05-25,7016,100,分享,5,82,华语,说唱,欧美
0,2021MDSK广州押题,6711154346,"介绍：
正式考卷已出 看主页歌单
",333068913,lami28,2021-04-14,8029,120,15,7,78,说唱,nan,nan
0,姜云升（已排序）,6771040979,"介绍：
车车们我的歌单挺全的都是姜哥原声
后面有重复的歌就排在末尾，排在前的都是姜哥的未发歌废歌
下面是整理的一部分姜云升语录.
“我叫姜云升，该知道的都知道，不知道的慢慢了解.”
“尊重我的想法和决定，...
",269792908,秒羞,2021-05-23,6748,182,5,1,138,说唱,nan,nan
0,‖那个被挑中的饶舌对象,6805388261,"介绍：

巴山楚水凄凉地 responsibility
",1622972713,私敎,2021-06-13,7772,137,1,1,445,说唱,流行,R&B/Soul
0,亚克力枪枪的推荐｜考研的都听起来！,6850203020,"介绍：
根据枪枪视频的推荐整理的歌单。希望考研的同学都好好听听，咱们都像枪一样英语考八十多分。
",1510099410,QQ音乐可以,2021-07-09,6718,169,3,10,14,欧美,说唱,学习
0,【E】脏标精选,6773415098,"介绍：
不是脏标才喜欢，是喜欢且脏标
",1663715581,小雨昏昏,2021-05-25,7096,160,4,8,268,欧美,电子,说唱
0,2021武汉MDSK音乐节,6756277681,"介绍：
再也见不到了吗？
",410642768,哎呦专用小马甲,2021-05-14,6458,92,10,11,118,华语,说唱,流行
0,“如何融化 你的冰川”,7106126356,"介绍：
我们和好吧！
",540211076,L07o,2021-12-05,6235,132,32,1,51,浪漫,旅行,说唱
0,「CALL ME SWEETEST 」甜 蜜 频 道,6934973456,"介绍：
喜欢上你，并不是你长的好不好看的原因，而是你在特殊的时间里给了我别人给不了的感觉。世界上最美好的三天是，有你的那天，有我的那天，当你我变成我们的那天.
",3922804768,Candytone,2021-08-24,5983,186,分享,0,88,说唱,放松,快乐
0,甜蜜説唱：最怕rapper唱情歌,6749996683,"介绍：
我的恋爱狙击枪已经对着你的头了

如果这一生我可以有999次好运，我愿意把997次都分给你，只留两次给自己，一次是遇见你，一次是永远陪伴着你。 从见到你的第一眼起，我的眸子里，就全是清澈的你。一想到能...
",1645476178,来杯可乐好吗_u70w,2021-05-10,6021,65,3,0,37,华语,说唱,浪漫
0,最后的厂牌（持续更新）,6971388237,"介绍：
【这是新的！！！看这里！】
全新女性向恋爱冒险手游《最后的厂牌》是APG GAMES研发的一款女性向恋爱冒险手游。
千城时代下的22世纪序幕，在Zenith集团掌权人X的《绝对理性计划》演讲中被拉开。
理性成为最...
",1449399019,楠_庭,2021-09-15,5425,175,1,0,18,华语,说唱,00后
0,《青岛OWL HIP-HOP CLUB蹦迪指南》,6848408077,"介绍：
hip-hop Trap Pop EDM...
欢迎欣赏

Wechat:q1315888887
",395747438,陈政委,2021-07-08,6214,115,5,2,266,酒吧,欧美,说唱
0,Rangsiz｜精选歌曲合集,6934031946,"介绍：
新疆·和田著名厂牌说唱和流行歌手，希望大家多多收藏和随时收听～

",4906232275,保___罗___官仓,2021-08-24,6328,12,2,0,34,流行,说唱,伤感
0,阴阳怪气男团歌单,5469207286,"介绍：
普普通通的阴阳怪气男团歌单
阴阳怪气友谊长存！
",1795313572,落水能梦到电子羊吗,2021-01-17,4648,115,分享,1,41,说唱,华语,nan
0,鲜 奶 油 圣 诞,6844174889,"介绍：
我堆的雪人说想见你 他等不了太久.
",1541351542,小wan醒了吗,2021-07-05,3669,297,6,1,322,华语,流行,说唱
0,『驾驶』露营/买菜/炸街副驾专属Hiphop,6961129909,"介绍：
新单慢慢收，精选日常开车最爱的chill hiphop
",1368489004,Ceaoee,2021-09-09,4744,89,1,1,52,欧美,说唱,驾车
0,一起住进New Trap house,6692053878,"介绍：
我的影响在扩散
我的进程已过半
",1429374614,不如跟我偷情,2021-04-03,5202,141,2,5,158,流行,说唱,学习
0,MIE (MADE IN EMOTIONS 官方版),6981020556,"介绍：
MIE (MADE IN EMOTIONS) 是一群伤感的少年们所组成的说唱团体，其主要音乐风格为 Emo Rap、Melody 及 Punk Rap 等，成立于2021年7月北京的 EMPTISO 家中。MIE 的故事还在更载，未完待续……

团队成员简介...
",1945672740,READONNNNN,2021-09-21,3472,123,16,22,32,说唱,伤感,00后
0,催眠麦克风（横浜组专区）,5310486466,"介绍：
ヒプノシスマイク
（催眠麦克风）
Yokohama横滨组
MTC！
",271622669,左马刻的呆毛,2020-10-29,5030,129,2,2,26,日语,说唱,游戏
0,Hip-Hop Saved My Life,6982463303,,1826715926,仇鸣,2021-09-22,4538,2618,2,1,44,说唱,流行,nan
0,从我们的姜姜开始听起（写废+原版）,6794559449,"介绍：
姜姜一定能够红到西海岸
",1414453786,小董小董脑瓜嗡嗡,2021-06-07,3203,237,2,6,157,说唱,流行,世界音乐
0,我 想 和 伱 壹 起 看 月 亮 .,6775499418,"介绍：
不知为何三年的变化再次被我重温
永远不会对你变卦 我爱你有多深
也想起曾对我说的话 不管有多么真

药会过期 小猫咪会被抛弃

在梦中尽情遨游浩瀚宇宙
月光下打着灯光的落叶
每一天都像是在漫步地球
眼前...
",398546682,送你人间星,2021-05-26,3102,16,分享,0,63,华语,说唱,nan
0,404 RAPPER ‖ HNBMC ‖ 唯有喜欢,5097027750,"介绍：
HMBNC
炬是聚 三花聚顶 久别重逢

炬是俱 同心之言 其臭如兰

所有的出走，都是为了回归

喜欢的小伙伴可以下载炬猩App

<欢迎回家>
",1512623364,大概是个好人a,2020-07-05,3346,69,1,6,128,华语,说唱,流行
0,说唱‖呐喊出的生活散文 （更新中）,6742163629,"介绍：
18年开始喜欢说唱，开始时喜欢那种顺畅，自由，狂躁的flow和文字。后来慢慢将它变成了表达生活的方式。本歌单总结了一些深沉的说唱作品，领悟来自生活的呐喊吧。
",87320792,浮尘Fusion,2021-05-04,2816,33,分享,1,48,华语,说唱,感动
0,越听越上瘾的中文说唱，一秒入坑,6927815053,"介绍：
歌单其实也只是我平常喜欢听的，就想给大家分享一下 我自己也是个音乐人 虽然并不厉害 但是 我还是会希望我的歌能被更多人可以听到 ，然后这个歌单hope you love.
",528169137,Lil-zii,2021-08-20,3031,18,分享,0,105,说唱,酒吧,兴奋
0,有种表白叫：rapper说情话,6964860749,"介绍：
每天要听很多甜甜的rap才能为感情续命啊
",2053661160,想听xzq,2021-09-11,2779,204,分享,0,84,说唱,华语,nan
0,态度说唱 | 跟着节拍 摆出最SWAG的姿势,5262438368,"介绍：
跟随音乐 身体律动
摆出最SWAG的姿势
什么都不重要
展示你的态度

（封面来自于网络）
",201586,原创君,2020-09-30,419503,3473,59,38,57,华语,说唱,兴奋
0,【精选】旋律说唱,6965699134,"介绍：
歌单里都是一些我感觉律动性比较强的中文说唱歌曲，大家喜欢的话就收藏吧！
",3948278047,Stitch和汤包,2021-09-12,2766,135,1,0,55,流行,说唱,华语
0,【江湖流说唱】有人的地方，就有江湖,2957854861,"介绍：
“整个江湖都任我闯，我的生命像一首歌，反正什么都带不走，那就跟着那湘江水哗啦啦流”
有人的地方就有江湖，在江湖中的Rapper们用自己的唱腔，唱着属于自己的江湖情长。
中国的说唱文化已经崛起。在地下...
",1452176465,云音乐VIP,2019-08-27,1216604,17226,189,72,46,华语,说唱,nan
0,诉说回忆与经历的说唱伴奏【RAP BEATS】,6901098558,"介绍：
走进回忆，往事怎能如烟。这个季节，云烟浮动，花草葳蕤，有多少感念在风中摇曳。
",5011035536,RONIN-MUSIC,2021-08-05,213224,3393,2,2,52,说唱,怀旧,感动
0,适合freestyle的【说唱伴奏】,6680912178,"介绍：
欢迎投稿
",532631661,Chillboigotit,2021-03-27,1127305,2643,659,3,137,说唱,快乐,兴奋
0,中文// 《说唱诗人》| S H O W F L O W,7057702962,"介绍：
打游戏必备好听中文说唱
",484356241,-烦恼的蒙太奇-,2021-11-08,159523,6781,22,7,191,榜单,流行,说唱
0,说唱伴奏/rap beat/写歌专用,6870668080,"介绍：
收集一些国内优质伴奏，如需使用请联系作者本人
",354868458,KIND_CL,2021-07-21,55258,386,5,2,336,流行,说唱,R&B/Soul
0,FreeBeat/顶级免费说唱伴奏/RapBeat,6746130018,"介绍：
Free Beat 高质量那种
",3372680209,说唱少女101,2021-05-07,28264,491,2,5,60,说唱,流行,电子
0,2021 Grammy提名：Hip Hop篇,5350114273,"介绍：
格莱美奖，美国音乐界的权威奖项之一，由国家录音艺术科学学院负责颁发，目的在于奖励过去一年中成就出众的音乐艺术家。
1.Record Of The Year(年度制作)：Beyoncé “Black Parade”；DaBaby “ROCKSTAR”...
",3856379473,云音乐说唱专区,2020-11-25,73120,714,5,5,53,欧美,说唱,nan
0,男女模厅通用主持歌单,6851957829,"介绍：
收藏顺手点关注 别给我做伸手党
",64325670,热恋Rc,2021-07-11,3375,61,1,0,54,电子,流行,说唱
0,“掉进陷阱也不影响我摇起来”trap说唱,6703410214,"介绍：
听着走路都带风的说唱，嗨起来
trap歌单，持续更新
",4917056566,SurpassMusic,2021-04-09,364042,933,7,6,34,华语,说唱,酒吧
0,中文说唱热门单曲预测,6840459826,"介绍：
一直都在预测失败的路上从未停歇...

只要你喜欢，它在你心中就是一首热门。
",335703712,苏方一杰,2021-07-03,304074,7681,2881,7,41,华语,说唱,流行
0,“我的世界只有你”,5463272122,,381977701,dazzd,2021-01-13,308455,3617,7321,671,26,华语,说唱,安静
0,心律不齐rap治愈,6600176353,"介绍：
上榜请私信
",381977701,dazzd,2021-02-05,175113,3312,3615,336,17,华语,流行,说唱
0,2008 Billboard 说唱年榜收录,5326263228,"介绍：
2008年 Billboard年榜说唱最热单曲收录，歌单顺序根据排名决定
",3856379473,云音乐说唱专区,2020-11-09,21460,161,3,5,35,欧美,说唱,nan
0,超好听的小众情歌说唱伴奏,5466171223,"介绍：
超好听的小众情歌说唱伴奏
",308688094,C9_Offical,2021-01-15,1047856,7433,15098,327,49,流行,说唱,学习
0,顶级新浪潮NEW WAVE说唱伴奏/Rap Beat,6720958280,"介绍：
新浪潮 新开始
",3372680209,说唱少女101,2021-04-20,13489,218,分享,0,50,说唱,电子,华语
0,雷吉顿 | Reggaeton,5285408437,"介绍：
起源于上世纪90年代的波多黎各，融合了牙买加Dancehall、hiphop、电子、bomba、plena（波多黎各传统音乐）等多元素音乐形式，歌曲内容涉及街头、情感、帮派、派对等等，鼓点特点非常适合跳舞，通常采用西班...
",3856379473,云音乐说唱专区,2020-10-12,29159,429,1,2,42,欧美,说唱,nan
0,一份温柔的rap歌单,6600220568,"介绍：
上榜请私信
",381977701,dazzd,2021-02-05,141118,3276,3562,319,15,华语,流行,说唱
0,甜甜的rap|睡觉前的情歌说唱,6600147921,"介绍：
上榜请私信
",381977701,dazzd,2021-02-05,139035,3369,3547,333,16,华语,流行,说唱
0,国产hiphop从这里开始,6610767556,"介绍：
说唱歌手有着倔强的脾性，他们随意洒脱，却也对歌词与韵律有着苛刻的要求，玩音乐要有个性，也要有尊重。

还等什么，就让这个歌单点燃你的嘻哈态度！
",443546368,Zxy在向下扎根,2021-02-11,274498,7434,2780,7,50,华语,说唱,夜晚
0,听rapper说情话，甜到你心里,6735795475,"介绍：
【甜系rap】听rapper说情话，甜到你心里。
",4987484153,Cast-Off-Music3,2021-04-30,524797,7441,272,40,128,华语,说唱,浪漫
0,”个性“说唱伴奏,5466151853,"介绍：
”个性“说唱伴奏
",308688094,C9_Offical,2021-01-15,778367,7623,15154,330,75,流行,说唱,00后
0,【说唱伴奏】诉说失恋&爱而不得,6901115466,"介绍：
在故事的结局，
听窗外下了一场大雨，
谢谢世界
和你
",5011035536,RONIN-MUSIC,2021-08-05,196625,3397,1,0,39,说唱,孤独,伤感
